timestamp,car_id,speed,ip,distance,time,ram
2025-04-19T09:38:08.751923,C7431BFD,89,16.23.119.208,86.66,58.42,0.01
2025-04-19T09:38:08.752787,C789A295,40,158.155.159.241,18.07,27.10,0.01
2025-04-19T09:38:08.753827,C789A295,95,158.155.159.241,48.88,30.87,0.01
2025-04-19T09:38:08.753827,C789A295,70,158.155.159.241,4.51,3.87,0.01
2025-04-19T09:38:08.753827,C789A295,45,158.155.159.241,67.74,90.32,0.01
2025-04-19T09:38:08.753827,CF50137F,113,204.100.11.110,98.65,52.38,0.01
2025-04-19T09:38:08.758558,CF50137F,46,204.100.11.110,45.84,59.80,0.01
2025-04-19T09:38:08.758558,D24A5FBF,54,193.58.212.87,20.50,22.78,0.01
2025-04-19T09:38:08.761314,D24A5FBF,41,193.58.212.87,22.34,32.69,0.01
2025-04-19T09:38:08.761314,D24A5FBF,31,193.58.212.87,99.11,191.82,0.01
2025-04-19T09:38:08.761314,D2D484D6,45,225.183.135.140,40.84,54.45,0.01
2025-04-19T09:38:08.761314,D2D484D6,101,225.183.135.140,62.26,36.99,0.01
2025-04-19T09:38:08.761314,D47FC366,112,132.112.191.147,40.34,21.61,0.01
2025-04-19T09:38:08.761314,D47FC366,35,132.112.191.147,65.78,112.77,0.01
2025-04-19T09:38:08.767061,D47FC366,40,132.112.191.147,57.20,85.80,0.01
2025-04-19T09:38:08.768989,D47FC366,34,132.112.191.147,38.55,68.03,0.01
2025-04-19T09:38:08.769414,D47FC366,101,132.112.191.147,24.95,14.82,0.01
2025-04-19T09:38:08.769414,D47FC366,79,132.112.191.147,23.13,17.56,0.01
2025-04-19T09:38:08.771846,D47FC366,102,132.112.191.147,19.49,11.47,0.01
2025-04-19T09:38:08.771846,D47FC366,39,132.112.191.147,91.71,141.09,0.01
2025-04-19T09:38:08.773821,D47FC366,48,132.112.191.147,36.44,45.55,0.01
2025-04-19T09:38:08.775508,D57980F3,57,110.34.65.159,89.96,94.70,0.01
2025-04-19T09:38:08.777515,D60B5CEE,99,24.34.226.132,29.88,18.11,0.01
2025-04-19T09:38:08.777515,D60B5CEE,105,24.34.226.132,67.97,38.84,0.01
2025-04-19T09:38:08.777515,D60B5CEE,44,24.34.226.132,49.54,67.56,0.01
2025-04-19T09:38:08.780882,D60B5CEE,82,24.34.226.132,37.79,27.65,0.01
2025-04-19T09:38:08.781922,D60B5CEE,111,24.34.226.132,26.64,14.40,0.01
2025-04-19T09:38:08.781922,D60B5CEE,89,24.34.226.132,42.77,28.83,0.01
2025-04-19T09:38:08.783879,D60B5CEE,100,24.34.226.132,86.67,52.00,0.01
2025-04-19T09:38:08.783879,D60B5CEE,37,24.34.226.132,88.21,143.05,0.01
2025-04-19T09:38:08.783879,D60B5CEE,39,24.34.226.132,28.56,43.94,0.01
2025-04-19T09:38:08.786503,D60B5CEE,90,24.34.226.132,85.21,56.81,0.01
2025-04-19T09:38:08.787794,D60B5CEE,120,24.34.226.132,64.46,32.23,0.01
2025-04-19T09:38:08.788916,D60B5CEE,91,24.34.226.132,10.04,6.62,0.01
2025-04-19T09:38:08.790239,D6D9B0EE,70,251.39.69.11,1.53,1.31,0.01
2025-04-19T09:38:08.790239,D6D9B0EE,102,251.39.69.11,7.13,4.19,0.01
2025-04-19T09:38:08.790239,D6D9B0EE,63,251.39.69.11,73.46,69.96,0.01
2025-04-19T09:38:08.790239,D6D9B0EE,102,251.39.69.11,57.80,34.00,0.01
2025-04-19T09:38:08.795626,D6D9B0EE,45,251.39.69.11,14.66,19.55,0.01
2025-04-19T09:38:08.797271,D6D9B0EE,96,251.39.69.11,21.02,13.14,0.01
2025-04-19T09:38:08.797271,D9ECA3D8,62,131.107.221.109,29.09,28.15,0.01
2025-04-19T09:38:08.799740,D9ECA3D8,75,131.107.221.109,67.32,53.86,0.01
2025-04-19T09:38:08.800133,D9ECA3D8,99,131.107.221.109,79.11,47.95,0.01
2025-04-19T09:38:08.800133,DC02643B,68,79.132.154.1,81.65,72.04,0.01
2025-04-19T09:38:08.802461,DECB1116,30,219.79.9.111,4.73,9.45,0.01
2025-04-19T09:38:08.803574,DECB1116,52,219.79.9.111,25.70,29.65,0.01
2025-04-19T09:38:08.804668,E216F408,42,0.99.186.93,26.10,37.28,0.01
2025-04-19T09:38:08.804668,E24C61F6,90,182.12.88.160,80.89,53.93,0.01
2025-04-19T09:38:08.806676,E24C61F6,34,182.12.88.160,93.45,164.92,0.01
2025-04-19T09:38:08.806676,E24C61F6,109,182.12.88.160,73.85,40.65,0.01
2025-04-19T09:38:08.806676,E24C61F6,72,182.12.88.160,49.06,40.88,0.01
2025-04-19T09:38:08.810474,E24C61F6,70,182.12.88.160,6.83,5.85,0.01
2025-04-19T09:38:08.810474,E2ACBD63,120,66.210.2.64,61.14,30.57,0.01
2025-04-19T09:38:08.810474,E5F90582,69,12.30.177.60,99.53,86.55,0.01
2025-04-19T09:38:08.827120,E61BF802,52,21.175.87.218,54.04,62.36,0.01
2025-04-19T09:38:08.840303,E61BF802,118,21.175.87.218,43.59,22.17,0.01
2025-04-19T09:38:08.840303,E733536A,100,104.120.191.166,38.52,23.11,0.01
2025-04-19T09:38:08.842065,E733536A,48,104.120.191.166,77.55,96.93,0.01
2025-04-19T09:38:08.842065,E733536A,76,104.120.191.166,36.40,28.74,0.01
2025-04-19T09:38:08.844690,E9F9E0B2,42,196.15.158.244,91.93,131.33,0.01
2025-04-19T09:38:08.845717,E9F9E0B2,98,196.15.158.244,67.55,41.36,0.01
2025-04-19T09:38:08.847725,E9F9E0B2,38,196.15.158.244,14.36,22.67,0.01
2025-04-19T09:38:08.848796,E9F9E0B2,120,196.15.158.244,14.00,7.00,0.01
2025-04-19T09:38:08.848796,E9F9E0B2,96,196.15.158.244,29.27,18.29,0.01
2025-04-19T09:38:08.851067,E9F9E0B2,80,196.15.158.244,43.04,32.28,0.01
2025-04-19T09:38:08.851067,E9F9E0B2,71,196.15.158.244,98.30,83.07,0.01
2025-04-19T09:38:08.853255,E9F9E0B2,105,196.15.158.244,18.31,10.46,0.01
2025-04-19T09:38:08.853255,E9F9E0B2,76,196.15.158.244,25.01,19.75,0.01
2025-04-19T09:38:08.853255,EB5FCAD9,69,197.12.1.7,40.77,35.46,0.01
2025-04-19T09:38:08.853255,EE2010E8,51,132.90.81.0,36.48,42.91,0.01
2025-04-19T09:38:08.858123,EE2010E8,63,132.90.81.0,55.98,53.31,0.01
2025-04-19T09:38:08.859204,EECEBD0C,37,99.22.109.79,98.76,160.16,0.01
2025-04-19T09:38:08.859204,EECEBD0C,92,99.22.109.79,14.36,9.37,0.01
2025-04-19T09:38:08.861464,EECEBD0C,74,99.22.109.79,82.60,66.97,0.01
2025-04-19T09:38:08.861464,EEFC08C6,46,94.123.53.24,40.06,52.25,0.01
2025-04-19T09:38:08.864459,F23D25B9,90,129.20.51.114,41.41,27.60,0.01
2025-04-19T09:38:08.865420,F2ED785A,54,69.217.89.202,76.36,84.85,0.01
2025-04-19T09:38:08.865420,F3195C77,76,136.133.117.80,38.94,30.74,0.01
2025-04-19T09:38:08.868631,F5F59E7C,104,151.195.243.36,30.04,17.33,0.01
2025-04-19T09:38:08.868631,F5F59E7C,60,151.195.243.36,68.10,68.10,0.01
2025-04-19T09:38:08.868631,F7D28993,116,179.240.48.66,65.53,33.89,0.01
2025-04-19T09:38:08.871922,FDB87562,32,227.72.170.211,72.78,136.46,0.01
2025-04-19T09:38:08.873731,FDB87562,90,227.72.170.211,51.07,34.05,0.01
2025-04-19T09:38:08.873731,FDB87562,119,227.72.170.211,47.53,23.97,0.01
2025-04-19T09:38:08.876273,FDB87562,79,227.72.170.211,75.27,57.17,0.01
2025-04-19T11:19:18.606873,0414F6CB,42,62.145.213.138,41.13,58.76,0.01
2025-04-19T11:19:18.616927,0414F6CB,63,62.145.213.138,40.88,38.93,0.01
2025-04-19T11:19:18.624477,06A2678A,84,139.167.112.217,56.23,40.17,0.01
2025-04-19T11:19:18.638283,06D2ADA9,61,11.211.59.175,95.01,93.45,0.01
2025-04-19T11:19:18.646292,06D2ADA9,43,11.211.59.175,35.65,49.74,0.01
2025-04-19T11:19:18.654252,06D2ADA9,87,11.211.59.175,53.85,37.13,0.01
2025-04-19T11:19:18.665159,09119E3E,108,11.210.134.196,10.00,5.56,0.01
2025-04-19T11:19:18.674508,09119E3E,92,11.210.134.196,4.48,2.92,0.01
2025-04-19T11:19:18.683752,098B0BDE,98,230.236.150.119,27.39,16.77,0.01
2025-04-19T11:19:18.694473,098B0BDE,39,230.236.150.119,67.11,103.25,0.01
2025-04-19T11:19:18.702806,0A9F0B6C,106,159.47.40.252,53.80,30.45,0.01
2025-04-19T11:19:18.715899,0A9F0B6C,50,159.47.40.252,37.93,45.52,0.01
2025-04-19T11:19:18.726512,10BA9435,107,11.139.189.181,90.17,50.56,0.01
2025-04-19T11:19:18.736504,10BA9435,64,11.139.189.181,72.19,67.68,0.01
2025-04-19T11:19:18.746977,10BA9435,54,11.139.189.181,98.68,109.64,0.01
2025-04-19T11:19:18.757589,10BA9435,35,11.139.189.181,39.39,67.53,0.01
2025-04-19T11:19:18.766699,11AE8B34,101,157.214.196.85,5.68,3.38,0.01
2025-04-19T11:19:18.776113,11AE8B34,77,157.214.196.85,0.11,0.09,0.01
2025-04-19T11:19:18.784040,11AE8B34,79,157.214.196.85,41.93,31.84,0.01
2025-04-19T11:19:18.790302,11AE8B34,34,157.214.196.85,72.24,127.48,0.01
2025-04-19T11:19:18.800586,15190330,83,114.134.187.198,60.44,43.70,0.01
2025-04-19T11:19:18.806615,15190330,52,114.134.187.198,36.30,41.88,0.01
2025-04-19T11:19:18.817828,17725CF7,108,44.83.245.133,57.62,32.01,0.01
2025-04-19T11:19:18.825948,17725CF7,36,44.83.245.133,12.50,20.83,0.01
2025-04-19T11:19:18.834342,18C2D705,92,38.79.245.147,62.97,41.07,0.01
2025-04-19T11:19:18.844478,1999D7C8,53,224.190.192.249,72.97,82.61,0.01
2025-04-19T11:19:18.854475,1999D7C8,86,224.190.192.249,99.82,69.64,0.01
2025-04-19T11:19:18.861890,20DFB290,67,184.113.0.32,43.79,39.22,0.01
2025-04-19T11:19:18.873018,20DFB290,78,184.113.0.32,32.25,24.80,0.01
2025-04-19T11:19:18.881148,20DFB290,59,184.113.0.32,1.04,1.05,0.01
2025-04-19T11:19:18.890354,217957C3,40,224.55.63.10,4.25,6.37,0.01
2025-04-19T11:19:18.899988,2212F2D8,57,240.220.27.44,41.37,43.55,0.01
2025-04-19T11:19:18.908398,2212F2D8,116,240.220.27.44,56.65,29.30,0.01
2025-04-19T11:19:18.916291,2212F2D8,78,240.220.27.44,33.26,25.58,0.01
2025-04-19T11:19:18.927703,24A3DD48,86,230.151.13.244,17.30,12.07,0.01
2025-04-19T11:19:18.941912,24A3DD48,48,230.151.13.244,38.26,47.82,0.01
2025-04-19T11:19:18.954785,25D47CF4,69,226.149.226.132,12.80,11.13,0.01
2025-04-19T11:19:18.966203,25ED089F,105,177.24.83.153,53.50,30.57,0.01
2025-04-19T11:19:18.981886,25ED089F,100,177.24.83.153,50.21,30.13,0.01
2025-04-19T11:19:18.991132,25ED089F,112,177.24.83.153,46.04,24.67,0.01
2025-04-19T11:19:18.999140,25ED089F,34,177.24.83.153,18.71,33.02,0.01
2025-04-19T11:19:19.006893,25ED089F,31,177.24.83.153,43.57,84.32,0.01
2025-04-19T11:19:19.013939,25ED089F,51,177.24.83.153,20.37,23.96,0.01
2025-04-19T11:19:19.023807,28FAEA3A,42,23.120.12.116,41.39,59.13,0.01
2025-04-19T11:19:19.032768,2BB60151,52,229.24.154.75,49.88,57.55,0.01
2025-04-19T11:19:19.041104,2BB60151,89,229.24.154.75,18.41,12.41,0.01
2025-04-19T11:19:19.049203,2BB60151,91,229.24.154.75,21.42,14.13,0.01
2025-04-19T11:19:19.058851,2BB60151,108,229.24.154.75,29.42,16.35,0.01
2025-04-19T11:19:19.068119,2BB60151,41,229.24.154.75,99.63,145.79,0.01
2025-04-19T11:19:19.075075,30E3F206,96,53.198.211.68,38.45,24.03,0.01
2025-04-19T11:19:19.086007,30E3F206,61,53.198.211.68,43.17,42.46,0.01
2025-04-19T11:19:19.094812,38F2368C,99,182.226.214.51,24.92,15.10,0.01
2025-04-19T11:19:19.103499,38F2368C,35,182.226.214.51,33.94,58.18,0.01
2025-04-19T11:19:19.111876,3ABFAF80,64,152.227.170.79,60.73,56.93,0.01
2025-04-19T11:19:19.123072,3ABFAF80,71,152.227.170.79,9.69,8.19,0.01
2025-04-19T11:19:19.132651,3AEF1D47,35,62.185.38.227,26.84,46.01,0.01
2025-04-19T11:19:19.142428,3AEF1D47,51,62.185.38.227,92.08,108.33,0.01
2025-04-19T11:19:19.152749,3AEF1D47,38,62.185.38.227,4.82,7.60,0.01
2025-04-19T11:19:19.158993,3D0ED088,76,99.121.73.95,76.91,60.72,0.01
2025-04-19T11:19:19.172594,3D0ED088,109,99.121.73.95,6.91,3.80,0.01
2025-04-19T11:19:19.179635,3D543326,53,44.102.166.168,53.03,60.04,0.01
2025-04-19T11:19:19.194638,3F1CEF43,112,134.218.89.166,53.76,28.80,0.01
2025-04-19T11:19:19.201422,3F75B947,55,252.109.120.63,37.75,41.18,0.01
2025-04-19T11:19:19.214817,3F75B947,96,252.109.120.63,34.02,21.26,0.01
2025-04-19T11:19:19.220481,3F75B947,32,252.109.120.63,26.64,49.96,0.01
2025-04-19T11:19:19.233967,3F75B947,69,252.109.120.63,86.01,74.79,0.01
2025-04-19T11:19:19.241145,3F75B947,100,252.109.120.63,71.36,42.81,0.01
2025-04-19T11:19:19.252214,3F75B947,45,252.109.120.63,50.57,67.43,0.01
2025-04-19T11:19:19.262864,3F75B947,79,252.109.120.63,22.11,16.79,0.01
2025-04-19T11:19:19.272661,3F75B947,99,252.109.120.63,82.01,49.71,0.01
2025-04-19T11:19:19.276209,3F75B947,94,252.109.120.63,30.69,19.59,0.01
2025-04-19T11:19:19.288403,3F75B947,99,252.109.120.63,64.18,38.90,0.01
2025-04-19T11:19:19.297297,410BBE2C,33,114.218.217.81,22.14,40.26,0.01
2025-04-19T11:19:19.308187,4220C4B5,95,175.63.5.26,77.33,48.84,0.01
2025-04-19T11:19:19.316186,4220C4B5,55,175.63.5.26,31.90,34.80,0.01
2025-04-19T11:19:19.325050,4220C4B5,105,175.63.5.26,50.73,28.99,0.01
2025-04-19T11:19:19.332125,4220C4B5,99,175.63.5.26,28.79,17.45,0.01
2025-04-19T11:19:19.341051,43552817,119,101.181.217.75,54.16,27.31,0.01
2025-04-19T11:19:19.350878,43552817,56,101.181.217.75,90.63,97.10,0.01
2025-04-19T11:19:19.360617,43552817,41,101.181.217.75,92.16,134.87,0.01
2025-04-19T11:19:19.370530,43A5EAC0,98,71.115.230.161,39.52,24.20,0.01
2025-04-19T11:19:19.381914,489BAD03,109,10.35.6.88,15.96,8.79,0.01
2025-04-19T11:19:19.391762,489BAD03,34,10.35.6.88,36.39,64.22,0.01
2025-04-19T11:19:19.399555,489BAD03,80,10.35.6.88,9.46,7.10,0.01
2025-04-19T11:19:19.407713,489BAD03,45,10.35.6.88,89.28,119.03,0.01
2025-04-19T11:19:19.417023,489BAD03,108,10.35.6.88,57.75,32.08,0.01
2025-04-19T11:19:19.426355,4BD764A7,56,164.160.154.225,29.03,31.10,0.01
2025-04-19T11:19:19.435222,4BD764A7,69,164.160.154.225,83.58,72.68,0.01
2025-04-19T11:19:19.443852,4C46C58A,100,125.164.56.203,94.36,56.61,0.01
2025-04-19T11:19:19.449053,4C46C58A,49,125.164.56.203,67.35,82.47,0.01
2025-04-19T11:19:19.460205,4C46C58A,37,125.164.56.203,43.31,70.24,0.01
2025-04-19T11:19:19.462680,4C46C58A,73,125.164.56.203,98.19,80.70,0.01
2025-04-19T11:19:19.475786,4C46C58A,79,125.164.56.203,94.87,72.05,0.01
2025-04-19T11:19:19.482666,4C46C58A,59,125.164.56.203,37.70,38.34,0.01
2025-04-19T11:19:19.491635,4C46C58A,85,125.164.56.203,61.62,43.50,0.01
2025-04-19T11:19:19.500751,4C46C58A,54,125.164.56.203,56.27,62.52,0.01
2025-04-19T11:19:19.504798,4C5D77E1,45,167.88.247.170,25.45,33.93,0.01
2025-04-19T11:19:19.516009,4C5D77E1,119,167.88.247.170,90.80,45.78,0.01
2025-04-19T11:19:19.524972,53CA7134,112,31.96.90.2,91.14,48.83,0.01
2025-04-19T11:19:19.532093,53CA7134,36,31.96.90.2,59.38,98.97,0.01
2025-04-19T11:19:19.541373,53CA7134,108,31.96.90.2,25.95,14.41,0.01
2025-04-19T11:19:19.546034,5566953E,115,97.98.133.36,14.54,7.58,0.01
2025-04-19T11:19:19.555558,5566953E,64,97.98.133.36,44.24,41.47,0.01
2025-04-19T11:19:19.563577,5566953E,83,97.98.133.36,60.16,43.49,0.01
2025-04-19T11:19:19.566772,5566953E,33,97.98.133.36,18.14,32.98,0.01
2025-04-19T11:19:19.581556,5566953E,88,97.98.133.36,58.57,39.93,0.01
2025-04-19T11:19:19.590028,5739E242,66,172.78.191.146,85.43,77.66,0.01
2025-04-19T11:19:19.598258,5739E242,63,172.78.191.146,64.88,61.79,0.01
2025-04-19T11:19:19.607606,5739E242,70,172.78.191.146,30.96,26.54,0.01
2025-04-19T11:19:19.615967,5739E242,108,172.78.191.146,75.41,41.89,0.01
2025-04-19T11:19:19.622817,573A180F,119,103.24.136.49,12.67,6.39,0.01
2025-04-19T11:19:19.633580,573A180F,42,103.24.136.49,58.98,84.26,0.01
2025-04-19T11:19:19.642325,57BAB5F7,105,30.94.232.107,73.58,42.04,0.01
2025-04-19T11:19:19.651054,58242303,113,186.171.184.210,47.29,25.11,0.01
2025-04-19T11:19:19.658243,58242303,64,186.171.184.210,81.94,76.82,0.01
2025-04-19T11:19:19.664197,5A773834,120,252.2.91.195,21.52,10.76,0.01
2025-04-19T11:19:19.676112,5A773834,79,252.2.91.195,25.65,19.48,0.01
2025-04-19T11:19:19.683873,5A773834,31,252.2.91.195,81.94,158.59,0.01
2025-04-19T11:19:19.692785,5A773834,112,252.2.91.195,29.17,15.63,0.01
2025-04-19T11:19:19.705133,5A773834,37,252.2.91.195,42.44,68.81,0.01
2025-04-19T11:19:19.712595,5BED31D3,56,233.227.71.201,3.60,3.86,0.01
2025-04-19T11:19:19.720320,5BED31D3,50,233.227.71.201,16.51,19.81,0.01
2025-04-19T11:19:19.732374,5BED31D3,63,233.227.71.201,6.59,6.28,0.01
2025-04-19T11:19:19.741362,5BED31D3,64,233.227.71.201,73.52,68.93,0.01
2025-04-19T11:19:19.753127,5BED31D3,46,233.227.71.201,75.59,98.59,0.01
2025-04-19T11:19:19.765938,5BED31D3,113,233.227.71.201,58.01,30.80,0.01
2025-04-19T11:19:19.775111,5BED31D3,61,233.227.71.201,57.23,56.29,0.01
2025-04-19T11:19:19.782526,5BED31D3,101,233.227.71.201,75.07,44.60,0.01
2025-04-19T11:19:19.792297,5D213782,47,108.36.22.82,86.70,110.68,0.01
2025-04-19T11:19:19.803725,5D213782,87,108.36.22.82,53.22,36.71,0.01
2025-04-19T11:19:19.813880,5EAFD4A1,79,31.32.80.120,76.57,58.16,0.01
2025-04-19T11:19:19.825871,5EAFD4A1,31,31.32.80.120,81.79,158.31,0.01
2025-04-19T11:19:19.831858,5F7466A7,87,0.117.58.201,57.90,39.93,0.01
2025-04-19T11:19:19.848753,5F7466A7,119,0.117.58.201,43.03,21.69,0.01
2025-04-19T11:19:19.859996,5F7466A7,51,0.117.58.201,39.39,46.34,0.01
2025-04-19T11:19:19.866022,5F7466A7,41,0.117.58.201,7.54,11.04,0.01
2025-04-19T11:19:19.879952,5FA555B9,112,238.41.50.173,9.83,5.27,0.01
2025-04-19T11:19:19.888862,5FA555B9,96,238.41.50.173,6.35,3.97,0.01
2025-04-19T11:19:19.898160,5FA555B9,110,238.41.50.173,82.76,45.14,0.01
2025-04-19T11:19:19.909443,620535F7,65,134.33.203.2,92.06,84.98,0.01
2025-04-19T11:19:19.918618,620535F7,93,134.33.203.2,77.13,49.76,0.01
2025-04-19T11:19:19.928144,6406985E,35,188.191.102.210,85.29,146.21,0.01
2025-04-19T11:19:19.935260,6656541C,119,188.14.46.90,64.86,32.70,0.01
2025-04-19T11:19:19.947601,6656541C,34,188.14.46.90,0.54,0.94,0.01
2025-04-19T11:19:19.955961,6656541C,61,188.14.46.90,69.64,68.50,0.01
2025-04-19T11:19:19.963176,6656541C,78,188.14.46.90,57.83,44.48,0.01
2025-04-19T11:19:19.972853,6656541C,116,188.14.46.90,50.43,26.09,0.01
2025-04-19T11:19:19.982201,69710FD9,110,57.127.49.127,34.33,18.73,0.01
2025-04-19T11:19:19.989244,69710FD9,109,57.127.49.127,79.56,43.79,0.01
2025-04-19T11:19:19.998245,69E5E721,109,229.248.219.56,94.91,52.25,0.01
2025-04-19T11:19:20.004168,69E5E721,71,229.248.219.56,48.18,40.72,0.01
2025-04-19T11:19:20.013473,69E5E721,32,229.248.219.56,83.01,155.65,0.01
2025-04-19T11:19:20.021309,6CAFFF1E,77,27.113.226.228,53.67,41.82,0.01
2025-04-19T11:19:20.024649,6CAFFF1E,39,27.113.226.228,45.95,70.69,0.01
2025-04-19T11:19:20.036022,6CAFFF1E,86,27.113.226.228,65.44,45.66,0.01
2025-04-19T11:19:20.040237,6CAFFF1E,36,27.113.226.228,5.64,9.41,0.01
2025-04-19T11:19:20.052616,6CAFFF1E,86,27.113.226.228,93.36,65.13,0.01
2025-04-19T11:19:20.062407,6D010441,37,237.177.17.54,65.89,106.85,0.01
2025-04-19T11:19:20.072749,6D010441,46,237.177.17.54,69.27,90.36,0.01
2025-04-19T11:19:20.080993,6D010441,49,237.177.17.54,33.14,40.58,0.01
2025-04-19T11:19:20.090577,6D010441,78,237.177.17.54,18.44,14.19,0.01
2025-04-19T11:19:20.094682,6D010441,50,237.177.17.54,74.31,89.17,0.01
2025-04-19T11:19:20.109065,6D7CC83E,59,245.155.58.154,82.06,83.45,0.01
2025-04-19T11:19:20.119077,6D7CC83E,47,245.155.58.154,58.94,75.25,0.01
2025-04-19T11:19:20.128078,6D7CC83E,101,245.155.58.154,17.26,10.25,0.01
2025-04-19T11:19:20.136078,6EC3C67A,60,63.197.128.215,36.93,36.93,0.01
2025-04-19T11:19:20.144585,708D7542,69,131.61.243.116,80.40,69.91,0.01
2025-04-19T11:19:20.152585,708D7542,40,131.61.243.116,94.71,142.06,0.01
2025-04-19T11:19:20.162585,713F4768,74,9.117.77.13,92.54,75.03,0.01
2025-04-19T11:19:20.170503,73B34516,89,142.137.41.125,4.88,3.29,0.01
2025-04-19T11:19:20.183352,7400B396,70,98.154.31.253,0.91,0.78,0.01
2025-04-19T11:19:20.191040,74172CE1,50,70.181.116.222,43.55,52.27,0.01
2025-04-19T11:19:20.202266,74172CE1,86,70.181.116.222,50.63,35.32,0.01
2025-04-19T11:19:20.212273,744D2B15,66,153.183.252.254,10.31,9.37,0.01
2025-04-19T11:19:20.221565,744D2B15,37,153.183.252.254,68.05,110.36,0.01
2025-04-19T11:19:20.232937,744D2B15,103,153.183.252.254,31.42,18.30,0.01
2025-04-19T11:19:20.240423,744D2B15,104,153.183.252.254,60.62,34.97,0.01
2025-04-19T11:19:20.253398,769C8C05,97,197.196.58.8,96.44,59.66,0.01
2025-04-19T11:19:20.262727,7733EE92,63,222.244.251.233,21.54,20.51,0.01
2025-04-19T11:19:20.268304,7733EE92,113,222.244.251.233,96.00,50.97,0.01
2025-04-19T11:19:20.282040,78570E7A,67,103.50.14.43,73.23,65.58,0.01
2025-04-19T11:19:20.291034,78570E7A,64,103.50.14.43,61.34,57.51,0.01
2025-04-19T11:19:20.296293,78570E7A,80,103.50.14.43,29.34,22.01,0.01
2025-04-19T11:19:20.309669,79560A21,119,198.242.180.85,44.40,22.39,0.01
2025-04-19T11:19:20.319093,7A203FD9,43,68.243.125.144,98.64,137.64,0.01
2025-04-19T11:19:20.330519,7A58DAB6,73,84.236.207.214,85.83,70.54,0.01
2025-04-19T11:19:20.341393,7BED1591,88,95.90.44.227,18.60,12.68,0.01
2025-04-19T11:19:20.350341,7BED1591,81,95.90.44.227,44.32,32.83,0.01
2025-04-19T11:19:20.365893,7CAD869C,86,107.195.89.140,49.91,34.82,0.01
2025-04-19T11:19:20.380758,7CAD869C,96,107.195.89.140,18.21,11.38,0.01
2025-04-19T11:19:20.395870,7CF389CD,30,167.203.111.19,73.74,147.48,0.01
2025-04-19T11:19:20.406468,7CF389CD,80,167.203.111.19,88.97,66.73,0.01
2025-04-19T11:19:20.416279,7CF389CD,48,167.203.111.19,66.40,83.00,0.01
2025-04-19T11:19:20.427109,7D1B2CE4,69,250.147.84.161,87.02,75.67,0.01
2025-04-19T11:19:20.437350,7D5FBBA5,84,120.88.51.103,18.25,13.04,0.01
2025-04-19T11:19:20.447448,7D5FBBA5,73,120.88.51.103,77.64,63.81,0.01
2025-04-19T11:19:20.456001,7D5FBBA5,65,120.88.51.103,80.09,73.93,0.01
2025-04-19T11:19:20.462418,7D5FBBA5,72,120.88.51.103,59.09,49.24,0.01
2025-04-19T11:19:20.476193,7D5FBBA5,111,120.88.51.103,47.51,25.68,0.01
2025-04-19T11:19:20.487510,7D5FBBA5,109,120.88.51.103,3.21,1.76,0.01
2025-04-19T11:19:20.496845,7D5FBBA5,60,120.88.51.103,55.39,55.39,0.01
2025-04-19T11:19:20.505887,7D5FBBA5,31,120.88.51.103,74.19,143.58,0.01
2025-04-19T11:19:20.511230,7D5FBBA5,100,120.88.51.103,69.18,41.51,0.01
2025-04-19T11:19:20.524667,7D5FBBA5,72,120.88.51.103,78.02,65.02,0.01
2025-04-19T11:19:20.531997,7D5FBBA5,75,120.88.51.103,88.89,71.11,0.01
2025-04-19T11:19:20.539090,7D5FBBA5,41,120.88.51.103,58.00,84.88,0.01
2025-04-19T11:19:20.552732,7D5FBBA5,37,120.88.51.103,99.75,161.75,0.01
2025-04-19T11:19:20.561600,81D7867A,36,178.220.164.242,44.11,73.52,0.01
2025-04-19T11:19:20.571853,81D7867A,92,178.220.164.242,9.70,6.32,0.01
2025-04-19T11:19:20.581302,81D7867A,117,178.220.164.242,47.56,24.39,0.01
2025-04-19T11:19:20.590317,81D7867A,84,178.220.164.242,10.01,7.15,0.01
2025-04-19T11:19:20.601135,81D7867A,71,178.220.164.242,55.42,46.83,0.01
2025-04-19T11:19:20.612012,81D7867A,103,178.220.164.242,29.13,16.97,0.01
2025-04-19T11:19:20.621862,84C6EC60,94,58.83.5.113,27.89,17.80,0.01
2025-04-19T11:19:20.631856,84C6EC60,110,58.83.5.113,8.65,4.72,0.01
2025-04-19T11:19:20.642259,84C6EC60,105,58.83.5.113,73.41,41.95,0.01
2025-04-19T11:19:20.649344,84C6EC60,120,58.83.5.113,97.04,48.52,0.01
2025-04-19T11:19:20.660786,84C6EC60,69,58.83.5.113,73.52,63.93,0.01
2025-04-19T11:19:20.669930,84C6EC60,81,58.83.5.113,69.49,51.47,0.01
2025-04-19T11:19:20.679022,84C6EC60,47,58.83.5.113,15.52,19.82,0.01
2025-04-19T11:19:20.684057,84C6EC60,72,58.83.5.113,97.07,80.89,0.01
2025-04-19T11:19:20.696743,84C6EC60,43,58.83.5.113,19.71,27.50,0.01
2025-04-19T11:19:20.706008,84C6EC60,69,58.83.5.113,64.42,56.02,0.01
2025-04-19T11:19:20.715832,84C6EC60,44,58.83.5.113,95.64,130.42,0.01
2025-04-19T11:19:20.724489,84C6EC60,62,58.83.5.113,67.19,65.03,0.01
2025-04-19T11:19:20.732871,8665A893,99,178.192.159.199,13.42,8.14,0.01
2025-04-19T11:19:20.742433,8665A893,107,178.192.159.199,14.57,8.17,0.01
